customer_id,plan_price,daily_limit_gb,total_monthly_gb,used_data_gb,unused_data_gb,exhaustion_days,booster_count,booster_spend,total_monthly_spend,recharge_delay_days,actual_scenario,churn_risk_score,churn_risk_label
CUST_1907,389,2.0,60.0,60.0,0.0,20,0,0,389,2,2,0.85,High
CUST_1908,389,2.0,60.0,60.0,0.0,12,0,0,389,5,2,0.9,High
CUST_1909,389,2.0,60.0,49.8,10.2,1,0,0,389,0,0,0.05,Low
CUST_1910,389,2.0,60.0,48.7,11.3,0,0,0,389,1,0,0.04,Low
CUST_1911,389,2.0,60.0,60.0,0.0,17,0,0,389,4,2,0.85,High
CUST_1912,389,2.0,60.0,65.3,0.0,14,3,57,446,0,3,0.85,High
CUST_1913,389,2.0,60.0,60.0,0.0,15,0,0,389,3,2,0.86,High
CUST_1914,389,2.0,60.0,20.2,39.8,0,0,0,389,2,1,0.56,Medium
CUST_1915,389,2.0,60.0,49.4,10.6,2,0,0,389,0,0,0.04,Low
CUST_1916,389,2.0,60.0,60.0,0.0,12,0,0,389,5,2,0.9,High
CUST_1917,389,2.0,60.0,60.0,0.0,18,0,0,389,5,2,0.89,High
CUST_1918,389,2.0,60.0,60.0,0.0,18,0,0,389,3,2,0.86,High
CUST_1919,389,2.0,60.0,51.0,9.0,0,0,0,389,0,0,0.06,Low
CUST_1920,389,2.0,60.0,81.1,0.0,25,8,152,541,0,4,0.89,High
CUST_1921,389,2.0,60.0,52.9,7.1,1,0,0,389,1,0,0.07,Low
CUST_1922,389,2.0,60.0,53.8,6.2,0,0,0,389,0,0,0.05,Low
CUST_1923,389,2.0,60.0,49.9,10.1,2,0,0,389,1,0,0.04,Low
CUST_1924,389,2.0,60.0,67.0,0.0,11,3,57,446,0,3,0.86,High
CUST_1925,389,2.0,60.0,48.7,11.3,0,0,0,389,1,0,0.04,Low
CUST_1926,389,2.0,60.0,67.5,0.0,10,4,76,465,0,3,0.89,High
CUST_1927,389,2.0,60.0,36.0,24.0,0,0,0,389,2,1,0.57,Medium
CUST_1928,389,2.0,60.0,53.4,6.6,1,0,0,389,0,0,0.05,Low
CUST_1929,389,2.0,60.0,20.9,39.1,0,0,0,389,1,1,0.6,Medium
CUST_1930,389,2.0,60.0,53.7,6.3,2,0,0,389,1,0,0.04,Low
CUST_1931,389,2.0,60.0,71.7,0.0,8,6,114,503,0,3,0.92,High
CUST_1932,389,2.0,60.0,84.1,0.0,28,9,171,560,0,4,0.94,High
CUST_1933,389,2.0,60.0,41.4,18.6,0,0,0,389,0,1,0.65,High
CUST_1934,389,2.0,60.0,24.7,35.3,0,0,0,389,0,1,0.53,Medium
CUST_1935,389,2.0,60.0,60.0,0.0,19,0,0,389,3,2,0.85,High
CUST_1936,389,2.0,60.0,52.2,7.8,2,0,0,389,0,0,0.04,Low
CUST_1937,389,2.0,60.0,75.8,0.0,27,10,190,579,0,4,0.8,High
CUST_1938,389,2.0,60.0,50.4,9.6,1,0,0,389,0,0,0.06,Low
CUST_1939,389,2.0,60.0,46.7,13.3,2,0,0,389,1,0,0.04,Low
CUST_1940,389,2.0,60.0,85.6,0.0,29,9,171,560,0,4,0.93,High
CUST_1941,389,2.0,60.0,46.2,13.8,0,0,0,389,1,0,0.04,Low
CUST_1942,389,2.0,60.0,38.3,21.7,0,0,0,389,2,1,0.53,Medium
CUST_1943,389,2.0,60.0,43.6,16.4,0,0,0,389,0,1,0.58,Medium
CUST_1944,389,2.0,60.0,76.8,0.0,24,12,228,617,0,4,0.89,High
CUST_1945,389,2.0,60.0,55.0,5.0,0,0,0,389,0,0,0.09,Low
CUST_1946,389,2.0,60.0,50.8,9.2,0,0,0,389,0,0,0.06,Low
CUST_1947,389,2.0,60.0,60.0,0.0,17,0,0,389,2,2,0.85,High
CUST_1948,389,2.0,60.0,46.8,13.2,0,0,0,389,1,0,0.04,Low
CUST_1949,389,2.0,60.0,49.5,10.5,0,0,0,389,0,0,0.05,Low
CUST_1950,389,2.0,60.0,41.5,18.5,0,0,0,389,0,1,0.65,High
CUST_1951,389,2.0,60.0,67.4,0.0,13,4,76,465,0,3,0.83,High
CUST_1952,389,2.0,60.0,49.1,10.9,0,0,0,389,0,0,0.05,Low
CUST_1953,389,2.0,60.0,50.3,9.7,1,0,0,389,0,0,0.05,Low
CUST_1954,389,2.0,60.0,88.8,0.0,23,11,209,598,0,4,0.61,Medium
CUST_1955,389,2.0,60.0,60.0,0.0,21,0,0,389,2,2,0.8,High
CUST_1956,389,2.0,60.0,48.6,11.4,0,0,0,389,0,0,0.05,Low
CUST_1957,389,2.0,60.0,60.0,0.0,17,0,0,389,5,2,0.85,High
CUST_1958,389,2.0,60.0,60.0,0.0,19,0,0,389,3,2,0.85,High
CUST_1959,389,2.0,60.0,53.1,6.9,2,0,0,389,0,0,0.04,Low
CUST_1960,389,2.0,60.0,69.7,0.0,12,3,57,446,0,3,0.81,High
CUST_1961,389,2.0,60.0,51.2,8.8,0,0,0,389,0,0,0.06,Low
CUST_1962,389,2.0,60.0,47.8,12.2,0,0,0,389,1,0,0.04,Low
CUST_1963,389,2.0,60.0,39.1,20.9,0,0,0,389,0,1,0.71,High
CUST_1964,389,2.0,60.0,89.8,0.0,25,8,152,541,0,4,0.83,High
CUST_1965,389,2.0,60.0,27.3,32.7,0,0,0,389,0,1,0.59,Medium
CUST_1966,389,2.0,60.0,82.9,0.0,24,13,247,636,0,4,0.88,High
CUST_1967,389,2.0,60.0,52.7,7.3,2,0,0,389,0,0,0.04,Low
CUST_1968,389,2.0,60.0,53.4,6.6,1,0,0,389,1,0,0.05,Low
CUST_1969,389,2.0,60.0,50.9,9.1,2,0,0,389,0,0,0.05,Low
CUST_1970,389,2.0,60.0,37.2,22.8,0,0,0,389,0,1,0.67,High
CUST_1971,389,2.0,60.0,86.3,0.0,24,13,247,636,0,4,0.88,High
CUST_1972,389,2.0,60.0,45.3,14.7,2,0,0,389,1,0,0.06,Low
CUST_1973,389,2.0,60.0,41.0,19.0,0,0,0,389,0,1,0.7,High
CUST_1974,389,2.0,60.0,27.0,33.0,0,0,0,389,1,1,0.63,Medium
CUST_1975,389,2.0,60.0,78.3,0.0,23,8,152,541,0,4,0.88,High
CUST_1976,389,2.0,60.0,83.3,0.0,24,7,133,522,0,4,0.9,High
CUST_1977,389,2.0,60.0,71.3,0.0,13,6,114,503,0,3,0.86,High
CUST_1978,389,2.0,60.0,68.2,0.0,11,6,114,503,0,3,0.88,High
CUST_1979,389,2.0,60.0,80.8,0.0,23,14,266,655,0,4,0.93,High
CUST_1980,389,2.0,60.0,60.0,0.0,21,0,0,389,4,2,0.88,High
CUST_1981,389,2.0,60.0,60.0,0.0,19,0,0,389,5,2,0.92,High
CUST_1982,389,2.0,60.0,53.1,6.9,2,0,0,389,1,0,0.04,Low
CUST_1983,389,2.0,60.0,21.2,38.8,0,0,0,389,0,1,0.58,Medium
CUST_1984,389,2.0,60.0,60.0,0.0,20,0,0,389,5,2,0.91,High
CUST_1985,389,2.0,60.0,49.3,10.7,0,0,0,389,1,0,0.04,Low
CUST_1986,389,2.0,60.0,53.8,6.2,1,0,0,389,1,0,0.05,Low
CUST_1987,389,2.0,60.0,60.0,0.0,19,0,0,389,2,2,0.86,High
CUST_1988,389,2.0,60.0,69.6,0.0,8,4,76,465,0,3,0.88,High
CUST_1989,389,2.0,60.0,46.0,14.0,2,0,0,389,0,0,0.04,Low
CUST_1990,389,2.0,60.0,66.7,0.0,12,4,76,465,0,3,0.83,High
CUST_1991,389,2.0,60.0,69.4,0.0,13,5,95,484,0,3,0.8,High
CUST_1992,389,2.0,60.0,84.5,0.0,25,7,133,522,0,4,0.88,High
CUST_1993,389,2.0,60.0,47.9,12.1,2,0,0,389,0,0,0.04,Low
CUST_1994,389,2.0,60.0,37.0,23.0,0,0,0,389,2,1,0.56,Medium
CUST_1995,389,2.0,60.0,49.3,10.7,2,0,0,389,0,0,0.04,Low
CUST_1996,389,2.0,60.0,54.4,5.6,2,0,0,389,0,0,0.05,Low
CUST_1997,389,2.0,60.0,45.4,14.6,0,0,0,389,0,0,0.05,Low
CUST_1998,389,2.0,60.0,48.8,11.2,2,0,0,389,1,0,0.04,Low
CUST_1999,389,2.0,60.0,41.1,18.9,0,0,0,389,1,1,0.69,High
